Owner,Count,Owner Dependent Count,Active,Organization,Membership Count
dmouse,1,2,0.0,False,
dmoonfire,1,4,1.0,False,
dmnfarrell,1,2,1.0,False,
dmnd,1,4238,1.0,False,
dmkoch,1,68,1.0,False,
dncuug,1,6,1.0,True,3
dmitryd,1,4,1.0,False,
dmitry-zaets,1,540,1.0,False,
dmitry-ivanov,1,3,1.0,False,
dmitriz,1,3,0.0,False,
dmfilipenko,1,7,1.0,False,
dmfay,1,72,1.0,False,
dnanexus,1,3,1.0,True,7
dnnsoftware,1,3,1.0,True,0
docpress,1,2,0.0,True,1
docascode,1,2,1.0,True,0
doconix,1,2,1.0,False,
dockpanelsuite,1,13,1.0,True,2
dockleryxk,1,10,1.0,False,
docker-java,1,26,1.0,True,2
doches,1,3,0.0,False,
doceme,1,14,0.0,False,
dobtco,1,13,0.0,True,1
dnoegel,1,2115,0.0,False,
doboy,1,2,0.0,False,
doanduyhai,1,6,1.0,False,
dnstap,1,5,1.0,True,2
dnsjava,1,15,0.0,True,2
dnsimple,1,2,1.0,True,4
dnozay,1,3,0.0,False,
dmendel,1,36,1.0,False,
dmdm,1,12,0.0,False,
dmcquay,1,2,1.0,False,
dk00,1,2,0.0,False,
dkpro,1,2,1.0,True,21
dkhamsing,1,3,1.0,False,
dkfbasel,1,35,1.0,True,2
dkelosky,1,2,1.0,False,
dkarmalita,1,12,0.0,False,
dkahle,1,6,1.0,False,
djungelorm,1,7,1.0,False,
dmauro,1,2,1.0,False,
djsutho,1,5,1.0,False,
djreimer,1,3,0.0,,
djorg83,1,12,1.0,False,
djipco,1,7,1.0,False,
dji-sdk,1,2,1.0,True,1
djfarrelly,1,3,1.0,False,
dkruchinin,1,3,1.0,False,
dkundel,1,5,1.0,False,
dlau,1,199,1.0,False,
dlazaro66,1,16,0.0,False,
dlbroadfoot,1,8,1.0,False,
dlclark,1,7,0.0,False,
dlemstra,1,6,1.0,False,
dlepaux,1,2,1.0,False,
dlew,1,16,1.0,False,
dlight,1,2,0.0,False,
dlindahl,1,19,0.0,False,
dlmma,1,5,0.0,False,
dlom,1,2,0.0,False,
dlukanin,1,4,1.0,False,
dlwicksell,1,2,1.0,False,
dm3,1,7,1.0,False,
dmaicher,1,14,1.0,False,
docpad,1,2,1.0,True,19
docstrap,1,190,1.0,True,1
djchie,1,12,1.0,False,
dotnetrdf,1,4,1.0,True,0
dougbarth,1,4,0.0,False,
doudou,1,6,0.0,False,
doublesharp,1,5,1.0,False,
dotzero,1,2,1.0,False,
dotsub,1,2,0.0,True,1
dotnil,1,25,1.0,,
dotnet-state-machine,1,6,1.0,True,1
douglasjunior,1,4,1.0,False,
dotmailer,1,16,1.0,True,0
dotless,1,4,1.0,True,3
dotboris,1,2,0.0,False,
dotSlashLu,1,2,0.0,False,
dot-build,1,41,1.0,True,0
doshprompt,1,4,0.0,False,
douglascrockford,1,18,1.0,False,
douglasmiranda,1,5,0.0,False,
doctormo,1,19,1.0,False,
dpashkevich,1,6,0.0,False,
dpranke,1,8,1.0,False,
dpolivy,1,4,0.0,False,
dpkp,1,49,1.0,False,
dpilch,1,3,1.0,False,
dphilipson,1,19,1.0,False,
dpgaspar,1,21,1.0,False,
dpalou,1,2,1.0,False,
dougludlow,1,2,1.0,False,
dozjs,1,2,1.0,True,1
doyoe,1,3,1.0,False,
doxiaodong,1,2,1.0,False,
dowjones,1,5,1.0,True,9
doukremt,1,8,0.0,False,
dougwilson,1,33887,1.0,False,
dorukeker,1,4,0.0,False,
dortzur,1,5,0.0,False,
dorny,1,5,0.0,False,
dolbyzerr,1,2,0.0,False,
dominhhai,1,33,1.0,False,
domenkozar,1,6,0.0,False,
domderen,1,2,0.0,False,
domcleal,1,18,1.0,False,
domasx2,1,3,0.0,False,
dom4j,1,38,1.0,True,0
dolanmiu,1,5,1.0,False,
dopefishh,1,2,0.0,False,
dogo,1,7,1.0,False,
dogfessional,1,73,1.0,True,0
dogescript,1,13,0.0,True,8
dogada,1,6,1.0,False,
dodo,1,5,0.0,False,
dodekeract,1,3,1.0,True,0
dominiccooney,1,4265,1.0,False,
dominicsayers,1,32,0.0,False,
dominikh,1,24,1.0,False,
dominykas,1,2,0.0,False,
domoritz,1,13,1.0,False,
dompdf,1,193,1.0,True,5
domwillcode,1,7,1.0,False,
donasaur,1,3,1.0,False,
dondido,1,2,1.0,False,
dongariteja,1,3,0.0,False,
donileo,1,2,1.0,False,
donovanhide,1,2,0.0,False,
donquixote,1,2,0.0,False,
dontcallmedom,1,75,0.0,False,
doochik,1,2,0.0,False,
doordash,1,2,0.0,True,7
dop251,1,4,1.0,False,
djds4rce,1,3,0.0,False,
djb77,1,14,0.0,False,
devkral,1,11,1.0,False,
dhoulb,1,2,0.0,False,
diaspora,1,4,1.0,True,14
diasks2,1,3,1.0,False,
diasdavid,1,5,0.0,False,
dial-once,1,2,1.0,True,7
di-ninja,1,2,0.0,True,1
dhruvaray,1,3,0.0,False,
dhocker,1,2,1.0,False,
didierfranc,1,5,1.0,False,
dhlab-basel,1,11,1.0,True,3
dhl,1,128,0.0,False,
dhimmel,1,4,1.0,False,
dhg,1,5,1.0,False,
dherault,1,114,1.0,False,
dharmaprotocol,1,2,1.0,True,1
dickeyxxx,1,47,0.0,,
didip,1,3,1.0,False,
digitalcuisine,1,6,0.0,True,3
diffeo,1,2,0.0,True,5
digital-flowers,1,19,1.0,False,
digicorp,1,2,1.0,True,7
digiaonline,1,9,1.0,True,12
digi604,1,2,1.0,False,
differui,1,48,1.0,False,
differentmatt,1,3,1.0,False,
diepsohung,1,2,1.0,False,
diedsmiling,1,2,1.0,False,
diepet,1,4,0.0,False,
dielduarte,1,3,1.0,False,
diegoveloper,1,4,1.0,False,
diegomura,1,3,1.0,False,
diegodurli,1,6,1.0,False,
diegoddox,1,39,1.0,False,
dguo,1,503,1.0,False,
dgrunwald,1,8,1.0,False,
dgrubelic,1,14,1.0,False,
devstark-com,1,4,1.0,True,0
dexafree,1,2,0.0,False,
deweller,1,2,0.0,False,
devunwired,1,5,0.0,False,
devunion,1,3,0.0,False,
devsullo,1,2,0.0,False,
devster,1,3,0.0,False,
devsnd,1,4,1.0,False,
dgrijalva,1,257,1.0,False,
devpi,1,3,1.0,True,0
devpaul,1,3,0.0,False,
devote,1,2,1.0,False,
devoncarew,1,2,1.0,False,
devmetal,1,10,1.0,False,
devlint,1,4,1.0,False,
dexidp,1,2,1.0,True,0
dexo568,1,2,1.0,False,
dexteryy,1,2,0.0,False,
dfabulich,1,2,1.0,False,
dfederm,1,4573,1.0,False,
dfellis,1,2,0.0,False,
dfenstermaker,1,32,0.0,False,
dferber90,1,37,1.0,False,
dfernandez79,1,2,0.0,False,
dfiel,1,9,1.0,False,
dflemstr,1,3,1.0,False,
dflourusso,1,46,1.0,False,
dflynn15,1,2,0.0,False,
dfunckt,1,5,1.0,False,
dgarlitt,1,12,0.0,False,
dgilland,1,17,1.0,False,
dgraph-io,1,15,1.0,True,10
digitalBush,1,5,0.0,False,
digitaldesignlabs,1,8663,1.0,True,0
djanowski,1,3,0.0,False,
django-admin-bootstrapped,1,8,1.0,True,0
django-crispy-forms,1,188,1.0,True,0
django-ckeditor,1,43,1.0,True,1
django-cache-machine,1,2,1.0,True,1
django-behave,1,2,1.0,True,0
django-auth-ldap,1,15,1.0,True,1
django-admin-tools,1,2,0.0,True,2
djalmaoliveira,1,2,1.0,False,
django-extensions,1,263,1.0,True,5
diyan,1,21,1.0,False,
dixso,1,2,1.0,False,
dixonandmoe,1,25,1.0,True,1
dixeed,1,3,0.0,True,2
divyanshu013,1,2,1.0,False,
divshot,1,4,0.0,True,4
django-dbbackup,1,5,1.0,True,2
django-guardian,1,30,1.0,True,1
digitaledgeit,1,2,0.0,True,0
django-pylibmc,1,5,1.0,True,1
django-webtest,1,13,1.0,True,3
django-waffle,1,13,1.0,True,0
django-treebeard,1,34,1.0,True,4
django-tastypie,1,21,1.0,True,1
django-statsd,1,10,1.0,True,0
django-ses,1,8,1.0,True,0
django-parler,1,11,1.0,True,1
django-haystack,1,20,1.0,True,0
django-notifications,1,7,1.0,True,1
django-nose,1,45,1.0,True,0
django-mptt,1,57,1.0,True,3
django-money,1,9,1.0,True,0
django-json-api,1,4,1.0,True,5
django-import-export,1,49,1.0,True,2
ditesh,1,21,0.0,False,
distros,1,11,0.0,True,0
disruptor-net,1,3,1.0,True,2
dimerica-industries,1,31,0.0,True,2
dimsmol,1,2,0.0,False,
dimsav,1,36,1.0,False,
dimpu,1,15,1.0,False,
dimka665,1,33,0.0,False,
dimitrinicolas,1,2,1.0,False,
dimik,1,24,0.0,False,
dimbleby,1,36,1.0,False,
dispix,1,2,1.0,False,
dimapaloskin,1,2,1.0,False,
dimagi,1,4,1.0,True,9
dima-bu,1,2,1.0,False,
digplan,1,16,0.0,False,
digitalnature,1,8,0.0,False,
digitalemagine,1,20,0.0,True,0
dinbror,1,30,1.0,False,
dingram,1,5,0.0,False,
dingusdk,1,9,1.0,False,
dinoboff,1,3,0.0,False,
diogob,1,2,1.0,False,
diogobernardino,1,2,1.0,False,
diogot,1,14,1.0,False,
dionoid,1,8,0.0,False,
dipcode-software,1,2,0.0,True,2
diracdeltas,1,3,1.0,False,
direct-adv-interfaces,1,30,1.0,True,0
dirk,1,4,0.0,False,
dirkliu,1,3,1.0,False,
dirtyredz,1,7,1.0,False,
discogs,1,2,0.0,True,6
discordapp,1,47,0.0,True,18
disintegration,1,14,1.0,False,
dpratt,1,4,0.0,False,
dpskvn,1,4,1.0,False,
dptoot,1,3,0.0,False,
edenhill,1,3,1.0,False,
editorconfig-checker,1,3,1.0,True,1
editorconfig,1,2859,1.0,True,13
edi9999,1,29,0.0,False,
edgexfoundry,1,3,1.0,True,29
edge,1,11,0.0,True,1
edenspiekermann,1,6,1.0,True,1
edelooff,1,2,1.0,False,
edsrzf,1,31,0.0,False,
edeliver,1,6,1.0,True,1
edelight,1,2,0.0,True,0
eddywashere,1,27,0.0,False,
eddiezane,1,2,1.0,False,
eddiemoore,1,4,1.0,False,
eddiekaiger,1,4,1.0,False,
edsnider,1,3,1.0,False,
edsu,1,4,1.0,False,
efremidze,1,4,1.0,False,
eea,1,48,1.0,True,28
efkan,1,2,0.0,False,
effervescentia,1,2,0.0,False,
efacilitation,1,9,0.0,True,2
ef-labs,1,2,0.0,True,2
eerimoq,1,2,1.0,False,
eelcocramer,1,2,1.0,False,
edy,1,7,1.0,False,
eduardokum,1,2,1.0,False,
edwlook,1,3,0.0,False,
edwardgeorge,1,124,1.0,False,
edvinv,1,28,0.0,False,
edvinh,1,8,1.0,False,
edvinaskrucas,1,8,1.0,False,
edvin,1,12,1.0,False,
edcarroll,1,6,1.0,False,
edaniszewski,1,7,1.0,False,
ecto,1,20,0.0,False,
ebceu4,1,2,1.0,False,
ebfull,1,3,1.0,False,
ebeweber,1,29,0.0,False,
eberlitz,1,3,1.0,False,
ebemunk,1,4,1.0,False,
ebednarz,1,8,0.0,False,
ebdrup,1,15,0.0,False,
ebailey78,1,11,0.0,False,
ecteodoro,1,3,0.0,False,
ebabel-games,1,2,1.0,True,1
ebaauw,1,2,1.0,False,
eavanvalkenburg,1,8,1.0,False,
easystatic,1,2,0.0,True,1
easybook,1,6,1.0,True,1
easemob,1,4,1.0,True,1
ebi-gene-expression-group,1,2,1.0,True,5
ebi-uniprot,1,2,1.0,True,0
ebi-webcomponents,1,2,1.0,True,0
ebidel,1,2,1.0,False,
ebourmalo,1,6,1.0,False,
ebrelsford,1,2,0.0,False,
ebryn,1,20,1.0,False,
ec-europa,1,3,1.0,True,8
ecederstrand,1,4,1.0,False,
eclarke,1,3,0.0,False,
eclifford,1,8,0.0,False,
ecliptic,1,2,1.0,True,1
ecomputer,1,7,0.0,True,0
econea,1,6,1.0,True,0
ecordell,1,11,1.0,False,
ecpolley,1,3,1.0,False,
ecrmnn,1,8,1.0,False,
eflglobal,1,4,1.0,True,0
egonSchiele,1,515,1.0,False,
dpup,1,5,0.0,False,
elixir-addicts,1,3,1.0,,
elliotforbes,1,2,1.0,False,
ella,1,3,1.0,True,9
elkuku,1,2,0.0,False,
elixytics,1,2,1.0,True,1
elixir-telemetry,1,60,1.0,,
elixir-geolix,1,2,1.0,True,1
elisherer,1,76,1.0,False,
ellipticaljs,1,2,1.0,True,2
eliep,1,5,1.0,False,
elibyy,1,2,1.0,False,
eliashussary,1,8,1.0,False,
elgalu,1,2,0.0,False,
eleven-lab,1,2,0.0,True,0
elevateweb,1,10,0.0,False,
ellipsesynergie,1,8,0.0,True,5
ellisonbg,1,22,1.0,False,
egorFiNE,1,102,1.0,False,
elving,1,5,0.0,False,
emaloney,1,2,1.0,False,
emailjs-com,1,11,1.0,True,0
email2vimalraj,1,8,1.0,False,
email-spec,1,24,1.0,True,2
emabee,1,6,1.0,False,
elvishew,1,5,1.0,False,
elvanto,1,53,1.0,True,3
ellisonch,1,4,0.0,False,
elsassph,1,2,1.0,False,
elrosa,1,4,0.0,False,
elpheria,1,7,1.0,True,0
elorest,1,13,1.0,False,
elmccd,1,2,0.0,False,
elm-tools,1,4,0.0,True,0
elementalui,1,15,0.0,True,8
eleme,1,2,0.0,True,1
eleith,1,31,1.0,False,
eisensheng,1,23,0.0,False,
ekg,1,25,0.0,False,
ekeric13,1,19,1.0,False,
ejschmitt,1,3,1.0,False,
ejpcmac,1,2,1.0,False,
ejci,1,9,0.0,False,
eitoball,1,9,0.0,False,
eisbehr-,1,5,1.0,False,
elegantthemes,1,2,1.0,True,4
eiriktsarpalis,1,3,1.0,False,
ehime,1,44,0.0,False,
ehellman,1,14,1.0,False,
egy186,1,3,1.0,False,
eguven,1,6,0.0,False,
egulias,1,2512,1.0,False,
ekhaled,1,18,1.0,False,
ekino,1,3,1.0,True,7
ekscrypto,1,4,0.0,False,
ekzhu,1,7,1.0,False,
eladnava,1,4,1.0,False,
elapouya,1,2,1.0,False,
elasticquent,1,3,1.0,True,2
elbart,1,5,0.0,False,
elboletaire,1,3,1.0,False,
elbuo8,1,11,1.0,False,
elbywan,1,4,1.0,False,
elderfo,1,5,1.0,False,
electricjs,1,3,1.0,True,0
electro-framework,1,2,1.0,True,7
electrolinux,1,13,1.0,False,
electron-elements,1,2,1.0,True,1
electron-utils,1,4,0.0,True,2
easco,1,4,1.0,False,
earwig,1,3,1.0,False,
earaujoassis,1,5,0.0,False,
drupal-pattern-lab,1,2,0.0,True,0
dsanel,1,5,1.0,False,
dsaenztagarro,1,15,0.0,False,
dryoma,1,2376,1.0,False,
dry-python,1,5,1.0,True,3
druths,1,2,1.0,False,
drupalwxt,1,3,1.0,True,1
drudru,1,84,1.0,False,
dschenkelman,1,10,0.0,False,
drses,1,711,1.0,True,3
droundy,1,141,1.0,False,
dropwizard-bundles,1,3,0.0,True,2
droptica,1,2,1.0,True,2
droope,1,2,1.0,False,
droath,1,3,1.0,False,
dscheerens,1,19,1.0,False,
dschnelldavis,1,3,0.0,False,
eapowertools,1,2,1.0,True,0
dstancl,1,2,0.0,False,
dtinth,1,18,0.0,False,
dtaniwaki,1,2,1.0,False,
dtabuenc,1,44,0.0,False,
dsxNiubility,1,2,0.0,False,
dsuryd,1,3,1.0,False,
dstufft,1,2,0.0,False,
dsplaisted,1,27,0.0,False,
dselivanov,1,2,1.0,False,
dspinhirne,1,8,1.0,False,
dsnet,1,2,1.0,False,
dsn,1,7,0.0,False,
dsibilly,1,7,1.0,False,
dshulepov,1,2,0.0,False,
dshemendiuk,1,12,1.0,False,
drmohundro,1,14,1.0,False,
drkjam,1,125,1.0,False,
drkibitz,1,3,0.0,False,
dranjan,1,6,1.0,False,
dreamfactorysoftware,1,6,0.0,True,0
dreamRs,1,6,1.0,True,2
drdrej,1,2,0.0,False,
drdoctr,1,7,1.0,True,2
drb,1,2,0.0,False,
drapergem,1,41,0.0,True,4
drahak,1,5,0.0,False,
drj11,1,31,0.0,False,
dragua,1,7,1.0,False,
dragonfire535,1,25,1.0,False,
dragma,1,2,1.0,False,
dracupid,1,10,0.0,False,
drabinova,1,2,1.0,False,
dr-prodigy,1,17,1.0,False,
dreamhost,1,111,0.0,True,7
dreamingechoes,1,2,0.0,False,
dregenor,1,2,0.0,False,
dreixel,1,6,1.0,False,
dremon,1,2,1.0,False,
drewfish,1,336,0.0,False,
drewjbartlett,1,3,0.0,False,
drewm,1,24,1.0,False,
drewzboto,1,10,0.0,False,
dreyescat,1,12,1.0,False,
drgarcia1986,1,5,1.0,False,
drgrib,1,12,1.0,False,
driehle,1,2,0.0,False,
driftluo,1,2,1.0,False,
driftyco,1,5,0.0,True,0
driverdan,1,2477,1.0,False,
drizopoulos,1,2,1.0,False,
dtjohnson,1,11,1.0,False,
dtolstyi,1,2,1.0,False,
dtrunk90,1,2,0.0,False,
dylancwood,1,9,0.0,False,
dyonir,1,3,1.0,True,0
dynamoosejs,1,7,1.0,True,0
dynamic,1,2,1.0,True,3
dylanvaughn,1,331,0.0,False,
dylanmei,1,2,0.0,False,
dylanede,1,2,0.0,False,
dylanb,1,2,1.0,False,
dweinstein,1,3,0.0,False,
dxq613,1,2,0.0,False,
dwwkelly,1,8,0.0,False,
dworthen,1,78,1.0,False,
dwoo-project,1,2,1.0,True,0
dwolfhub,1,10,1.0,False,
dwighthubbard,1,9,1.0,False,
dyu,1,20,0.0,False,
dzamlo,1,4,1.0,False,
dzek69,1,3,0.0,False,
dzenbot,1,45,1.0,False,
dzwillia,1,10,1.0,False,
e-,1,3,1.0,False,
e-jigsaw,1,9,1.0,False,
e-oj,1,19,1.0,False,
e-picas,1,7,0.0,False,
e14n,1,5,0.0,True,2
e282486518,1,2,1.0,False,
eXparity,1,10,0.0,True,1
eadmundo,1,76,1.0,False,
eagleas,1,2,0.0,False,
eagleflo,1,2,1.0,False,
eagletmt,1,2,1.0,False,
eandersson,1,2,1.0,False,
dwickern,1,2,0.0,False,
dweidner,1,3,1.0,False,
dtudury,1,2309,1.0,False,
dump247,1,13,1.0,False,
duskload,1,22,1.0,False,
durs,1,4,1.0,False,
dunovank,1,5,1.0,False,
dunnock,1,2,1.0,False,
dunglas,1,2,0.0,False,
duncantl,1,2,1.0,False,
duke-automation,1,4,0.0,True,2
dwdyer,1,17,0.0,False,
duffman,1,3,1.0,False,
duerst,1,12,0.0,False,
duemunk,1,9,0.0,False,
duecredit,1,4,1.0,True,2
ducksboard,1,3,0.0,True,6
dubert,1,2,1.0,,
dusterio,1,6,1.0,False,
dustin10,1,30,1.0,False,
dustinkirkland,1,2,0.0,False,
dustturtle,1,7,1.0,False,
dutchenkoOleg,1,8,1.0,False,
dutchiexl,1,4,1.0,False,
duyetdev,1,3,0.0,False,
duytq94,1,2,1.0,False,
duzun,1,108,1.0,False,
dvarrazzo,1,81,0.0,False,
dvberkel,1,13,0.0,False,
dvoiss,1,57,1.0,False,
dvtng,1,5,1.0,False,
dvv,1,45,0.0,False,
dwaite,1,20,0.0,False,
dwango,1,4,1.0,True,17
dwbutler,1,3,1.0,False,
devlato,1,8,1.0,False,
devinivy,1,4,1.0,False,
guzzlerio,1,3,0.0,True,2
cvadillo,1,53,0.0,False,
cwaldbieser,1,2,1.0,False,
cvrebert,1,3,0.0,False,
cvisco,1,9,1.0,False,
cverges,1,3,0.0,False,
cvazac,1,4,1.0,False,
cvan,1,28,0.0,False,
cutting-room-floor,1,3,0.0,True,0
cweiske,1,56,1.0,False,
cutsin,1,5,0.0,False,
cuthbertLab,1,4,1.0,True,1
cuth,1,135,1.0,False,
cuteant,1,3,1.0,False,
customerio,1,2,1.0,True,6
curveballjs,1,2,1.0,True,1
cweagans,1,161,1.0,False,
cwhite92,1,3,1.0,False,
cyu,1,322,1.0,False,
cymapgt,1,2,1.0,False,
cyrus-and,1,171,1.0,False,
cyrilletuzi,1,5,1.0,False,
cyrilis,1,2,1.0,False,
cyrildewit,1,3,1.0,False,
cypreess,1,2,0.0,False,
cyotek,1,3,0.0,False,
cygnite,1,2,0.0,True,1
cwjohan,1,8,1.0,False,
cyclosproject,1,2,1.0,True,0
cybo42,1,70,0.0,False,
cyberspectrum,1,2,0.0,True,1
cyberdummy,1,4,1.0,False,
cyberdelia,1,17,0.0,False,
cxa,1,2,1.0,False,
cursedcoder,1,3,1.0,False,
curist,1,11,0.0,False,
curioustechizen,1,8,1.0,False,
csurfer,1,4,1.0,False,
cthrax,1,2,0.0,False,
cthoyt,1,2,1.0,False,
cthackers,1,5385,1.0,False,
ctd1500,1,14,1.0,False,
ctavan,1,231,0.0,False,
ctaggart,1,15,1.0,False,
cstuncsik,1,5,1.0,False,
curioussavage,1,2,0.0,False,
cstorey,1,8,1.0,False,
cstefanache,1,8,1.0,False,
cst,1,360,0.0,True,2
cssnano,1,18003,1.0,True,1
csshat,1,3,0.0,True,3
cssdream,1,12,0.0,True,0
cthulhu666,1,9,1.0,False,
ctiao,1,6,0.0,False,
ctide,1,5,0.0,False,
ctimmerm,1,272,1.0,False,
ctongfei,1,2,1.0,False,
ctran,1,212,1.0,False,
ctumolosus,1,49,1.0,False,
cuba-platform,1,4,1.0,True,8
cubesky,1,2,1.0,False,
cubic-js,1,2,1.0,True,2
cubiq,1,24,1.0,False,
cubus,1,2,0.0,True,2
cucumber-ltd,1,2,0.0,True,3
cuducos,1,3,1.0,False,
cupcake,1,3,0.0,True,3
curationexperts,1,8,1.0,True,0
cure53,1,96,1.0,False,
cython,1,2,0.0,True,1
czproject,1,5,1.0,True,0
css-pkg,1,2,1.0,True,2
danalloway,1,5,1.0,False,
daneden,1,368,1.0,False,
danday74,1,6,1.0,False,
dancryer,1,3,1.0,False,
dancormier,1,124,1.0,False,
danchoi,1,6,0.0,False,
danang-id,1,3,1.0,False,
danakt,1,3,1.0,False,
danfickle,1,2,1.0,False,
dan-gamble,1,4,1.0,False,
damondouglas,1,4,1.0,False,
damnhandy,1,2,1.0,False,
damncarousel,1,3,0.0,True,1
damkraw,1,9,0.0,False,
damiencaselli,1,8,0.0,,
danethurber,1,8533,1.0,False,
dangmai,1,125,1.0,False,
czzarr,1,12,0.0,False,
daniel-nagy,1,8,1.0,False,
danielditgens,1,11,0.0,,
danieldiekmeier,1,4,1.0,False,
danielcaldas,1,3,1.0,False,
danielberkompas,1,3,1.0,False,
danielbayerlein,1,5,0.0,False,
danielamitay,1,27,0.0,False,
daniel-lundin,1,2,1.0,False,
dangrossman,1,117,1.0,False,
daniel-luberda,1,5,1.0,False,
danidiaz,1,2,1.0,False,
danicarrion,1,3,1.0,False,
danibram,1,2,1.0,False,
danhper,1,5,1.0,False,
dangvanthanh,1,5,1.0,False,
damienbod,1,6,1.0,False,
damianopetrungaro,1,2,1.0,False,
damianociarla,1,202,1.0,False,
d8660091,1,2,1.0,False,
dachev,1,3,1.0,False,
dachcom-digital,1,2,1.0,True,1
dabroek,1,7,1.0,False,
daboross,1,44,1.0,False,
dabeng,1,3,1.0,False,
dabapps,1,4,0.0,True,5
d4nyll,1,5,1.0,False,
damianavila,1,3,1.0,False,
d3x0r,1,4,1.0,False,
d-pac,1,8,0.0,True,0
d-oliveros,1,2,0.0,False,
d-max,1,25,0.0,False,
d-koppenhagen,1,2,1.0,False,
d-band,1,2,1.0,True,4
daddyz,1,12,1.0,False,
dadhi,1,3,1.0,False,
dadi,1,2,1.0,True,13
dadooda,1,2,0.0,False,
dafortune,1,3,1.0,False,
dahall,1,10,1.0,False,
dahtah,1,10,1.0,False,
dai-siki,1,9,1.0,False,
dailymotion,1,2,1.0,True,13
dain,1,6,1.0,False,
dainis,1,44,1.0,False,
dak0rn,1,4,0.0,False,
dalenguyen,1,4,1.0,False,
dalhorinek,1,15,0.0,False,
daliwali,1,2,1.0,False,
dalpo,1,3,0.0,False,
damballa,1,2,0.0,True,3
css2xpath,1,3,1.0,True,1
cspotcode,1,28,1.0,False,
devinhunt,1,2,0.0,False,
corygibbons,1,3,1.0,False,
cosmosio,1,18,0.0,True,0
cosmosgenius,1,2,0.0,False,
cosmin,1,2,1.0,False,
cosmicjs,1,4,1.0,True,1
cosenary,1,3,1.0,False,
cose-wg,1,3,1.0,True,1
coryasilva,1,4,1.0,False,
cosullivan,1,2,1.0,False,
cortiz,1,7,1.0,False,
corsis,1,16,1.0,True,1
corneliusio,1,16,1.0,False,
cornedor,1,3,1.0,False,
cormaltes,1,3,0.0,False,
corinnekrych,1,2,0.0,False,
cossacklabs,1,2,1.0,True,1
cotag,1,56,1.0,True,1
cppforlife,1,3,0.0,False,
coverslide,1,13,1.0,False,
cpliakas,1,9,1.0,False,
cpettitt,1,3,0.0,False,
cpburnz,1,40,1.0,False,
cozmo,1,54,1.0,False,
coyotebringsfire,1,2,0.0,False,
cowtowncoder,1,14,1.0,False,
coverity,1,3,0.0,True,1
couchdeveloper,1,2,0.0,False,
coveralls-net,1,11,0.0,True,1
coveralls-clients,1,482,1.0,True,2
coveraje,1,2,0.0,True,1
coursera,1,2,1.0,True,1
countingtoten,1,2,0.0,False,
couds,1,10,1.0,False,
corin8823,1,4,1.0,False,
coreyleelarson,1,3,1.0,False,
coreybutler,1,7,1.0,False,
conorhastings,1,270,1.0,False,
containers,1,7,1.0,True,10
containernetworking,1,16,1.0,True,8
constancecchen,1,5,1.0,False,
const-io,1,4,0.0,True,0
consbio,1,2,1.0,True,0
conradz,1,3,0.0,False,
conopsys,1,2,0.0,True,0
corenova,1,2,1.0,True,0
connrs,1,50,1.0,False,
connected-io,1,4,0.0,True,0
coneycode,1,16,1.0,False,
conelton,1,2,0.0,False,
conekta,1,4,1.0,True,1
condor,1,6,1.0,False,
contao-community-alliance-archive,1,2,0.0,True,2
contexttesting,1,10,1.0,True,0
contiamo,1,2,1.0,True,7
continuousphp,1,2,0.0,True,3
contolini,1,4,1.0,False,
convoyinc,1,4,1.0,True,8
coocood,1,3,1.0,False,
cookingjs,1,24,0.0,True,0
coolme200,1,236,0.0,False,
coopermaruyama,1,5,1.0,False,
coopernurse,1,1625,1.0,False,
corbt,1,10,1.0,False,
cordova-plugin-camera-preview,1,8,1.0,True,0
cordova-sms,1,6,1.0,True,2
coreGreenberet,1,9,1.0,False,
coredns,1,4,1.0,True,6
corejavascript,1,10,1.0,True,1
cpojer,1,2,1.0,False,
cprogrammer1994,1,2,1.0,False,
csparpa,1,23,1.0,False,
crossfilter,1,8,1.0,True,3
crubier,1,6,1.0,False,
crsmithdev,1,173,1.0,False,
crpietschmann,1,2,0.0,False,
crowdint,1,2,0.0,True,1
crowdbotics,1,3,1.0,True,1
crossjoin,1,2,0.0,False,
crossdock,1,9,0.0,True,0
crudo,1,3,1.0,False,
crossbrowsertesting,1,3,1.0,True,4
crossbeam-rs,1,464,1.0,True,4
crocodic-studio,1,6,1.0,True,0
croaky,1,5,1.0,False,
criso,1,33,1.0,False,
crismali,1,2,0.0,False,
crucialfelix,1,4,1.0,False,
cruffenach,1,4,1.0,False,
cpuguy83,1,40,1.0,False,
csantanapr,1,3,0.0,False,
csoltenborn,1,2,1.0,False,
csnover,1,12,0.0,False,
cskevint,1,3,1.0,False,
cscorley,1,3,0.0,False,
cschwarz,1,1227,1.0,False,
csbun,1,8,0.0,False,
csMACnz,1,5,1.0,False,
cruisediary,1,2,1.0,False,
cs50,1,8,1.0,True,5
cryzed,1,2,0.0,False,
crystalschang,1,34,0.0,False,
crysalead-js,1,2,0.0,True,0
cryptojuice,1,2,0.0,False,
crypti,1,2,1.0,True,2
crislin2046,1,2,1.0,False,
crisbeto,1,5,1.0,False,
cri5ti,1,19,0.0,False,
craftworkgames,1,3,1.0,False,
crate,1,2,1.0,True,19
cranieri,1,2,0.0,False,
craigsimps,1,2,1.0,False,
craiglittle,1,4,1.0,False,
craigjennings11,1,69,0.0,False,
craigh411,1,14,1.0,False,
craftpip,1,6,1.0,False,
cretueusebiu,1,10,1.0,False,
